genres_expanded_id,id,track_uri,track_name,artist_id,artist_name,artist_uri,key,level_7,genres_albums
639,1Is8hGpkGMiePASAxBluxM,spotify:track:1Is8hGpkGMiePASAxBluxM,16,5SXuuuRpukkTvsLuUknva1,Baby Keem,spotify:artist:5SXuuuRpukkTvsLuUknva1,16:Baby Keem,1,rap
640,4faDlXyZMSxEuxBdd5gDIz,spotify:track:4faDlXyZMSxEuxBdd5gDIz,Toxic,6LEG9Ld1aLImEFEVHdWNSB,AP Dhillon,spotify:artist:6LEG9Ld1aLImEFEVHdWNSB,Toxic:AP Dhillon,0,punjabi hip hop
641,4faDlXyZMSxEuxBdd5gDIz,spotify:track:4faDlXyZMSxEuxBdd5gDIz,Toxic,6LEG9Ld1aLImEFEVHdWNSB,AP Dhillon,spotify:artist:6LEG9Ld1aLImEFEVHdWNSB,Toxic:AP Dhillon,1,punjabi pop
642,5KweILEYgkcnbMgMhHOgSb,spotify:track:5KweILEYgkcnbMgMhHOgSb,Phone Tap,3ah2OYM4PbK5p1XIS5HfGD,Swet Shop Boys,spotify:artist:3ah2OYM4PbK5p1XIS5HfGD,Phone Tap:Swet Shop Boys,0,conscious hip hop
643,5KweILEYgkcnbMgMhHOgSb,spotify:track:5KweILEYgkcnbMgMhHOgSb,Phone Tap,3ah2OYM4PbK5p1XIS5HfGD,Swet Shop Boys,spotify:artist:3ah2OYM4PbK5p1XIS5HfGD,Phone Tap:Swet Shop Boys,1,pakistani hip hop
644,5KweILEYgkcnbMgMhHOgSb,spotify:track:5KweILEYgkcnbMgMhHOgSb,Phone Tap,3ah2OYM4PbK5p1XIS5HfGD,Swet Shop Boys,spotify:artist:3ah2OYM4PbK5p1XIS5HfGD,Phone Tap:Swet Shop Boys,2,political hip hop
645,0jNeMG2dN001bojPwIJNms,spotify:track:0jNeMG2dN001bojPwIJNms,Kali Kali Zulfon,5HcunTidTUrOaf8V0iJcvl,Nusrat Fateh Ali Khan,spotify:artist:5HcunTidTUrOaf8V0iJcvl,Kali Kali Zulfon:Nusrat Fateh Ali Khan,0,indian fusion
646,0jNeMG2dN001bojPwIJNms,spotify:track:0jNeMG2dN001bojPwIJNms,Kali Kali Zulfon,5HcunTidTUrOaf8V0iJcvl,Nusrat Fateh Ali Khan,spotify:artist:5HcunTidTUrOaf8V0iJcvl,Kali Kali Zulfon:Nusrat Fateh Ali Khan,1,pakistani folk
647,0jNeMG2dN001bojPwIJNms,spotify:track:0jNeMG2dN001bojPwIJNms,Kali Kali Zulfon,5HcunTidTUrOaf8V0iJcvl,Nusrat Fateh Ali Khan,spotify:artist:5HcunTidTUrOaf8V0iJcvl,Kali Kali Zulfon:Nusrat Fateh Ali Khan,2,qawwali
648,0jNeMG2dN001bojPwIJNms,spotify:track:0jNeMG2dN001bojPwIJNms,Kali Kali Zulfon,5HcunTidTUrOaf8V0iJcvl,Nusrat Fateh Ali Khan,spotify:artist:5HcunTidTUrOaf8V0iJcvl,Kali Kali Zulfon:Nusrat Fateh Ali Khan,3,sufi
649,0jNeMG2dN001bojPwIJNms,spotify:track:0jNeMG2dN001bojPwIJNms,Kali Kali Zulfon,5HcunTidTUrOaf8V0iJcvl,Nusrat Fateh Ali Khan,spotify:artist:5HcunTidTUrOaf8V0iJcvl,Kali Kali Zulfon:Nusrat Fateh Ali Khan,4,world
650,127QTOFJsJQp5LbJbu3A1y,spotify:track:127QTOFJsJQp5LbJbu3A1y,Toosie Slide,3TVXtAsR1Inumwj472S9r4,Drake,spotify:artist:3TVXtAsR1Inumwj472S9r4,Toosie Slide:Drake,0,canadian hip hop
651,127QTOFJsJQp5LbJbu3A1y,spotify:track:127QTOFJsJQp5LbJbu3A1y,Toosie Slide,3TVXtAsR1Inumwj472S9r4,Drake,spotify:artist:3TVXtAsR1Inumwj472S9r4,Toosie Slide:Drake,1,canadian pop
652,127QTOFJsJQp5LbJbu3A1y,spotify:track:127QTOFJsJQp5LbJbu3A1y,Toosie Slide,3TVXtAsR1Inumwj472S9r4,Drake,spotify:artist:3TVXtAsR1Inumwj472S9r4,Toosie Slide:Drake,2,hip hop
653,127QTOFJsJQp5LbJbu3A1y,spotify:track:127QTOFJsJQp5LbJbu3A1y,Toosie Slide,3TVXtAsR1Inumwj472S9r4,Drake,spotify:artist:3TVXtAsR1Inumwj472S9r4,Toosie Slide:Drake,3,rap
654,127QTOFJsJQp5LbJbu3A1y,spotify:track:127QTOFJsJQp5LbJbu3A1y,Toosie Slide,3TVXtAsR1Inumwj472S9r4,Drake,spotify:artist:3TVXtAsR1Inumwj472S9r4,Toosie Slide:Drake,4,toronto rap
655,3eVflEKjqxnSVhithyLBJW,spotify:track:3eVflEKjqxnSVhithyLBJW,Space Ghost Coast To Coast - Raz & Afla Remix,4yvcSjfu4PC0CYQyLy4wSq,Glass Animals,spotify:artist:4yvcSjfu4PC0CYQyLy4wSq,Space Ghost Coast To Coast - Raz & Afla Remix:Glass Animals,0,gauze pop
656,3eVflEKjqxnSVhithyLBJW,spotify:track:3eVflEKjqxnSVhithyLBJW,Space Ghost Coast To Coast - Raz & Afla Remix,4yvcSjfu4PC0CYQyLy4wSq,Glass Animals,spotify:artist:4yvcSjfu4PC0CYQyLy4wSq,Space Ghost Coast To Coast - Raz & Afla Remix:Glass Animals,1,indietronica
657,3eVflEKjqxnSVhithyLBJW,spotify:track:3eVflEKjqxnSVhithyLBJW,Space Ghost Coast To Coast - Raz & Afla Remix,4yvcSjfu4PC0CYQyLy4wSq,Glass Animals,spotify:artist:4yvcSjfu4PC0CYQyLy4wSq,Space Ghost Coast To Coast - Raz & Afla Remix:Glass Animals,2,shiver pop
658,49FYlytm3dAAraYgpoJZux,spotify:track:49FYlytm3dAAraYgpoJZux,Umbrella,5pKCCKE2ajJHZ9KAiaK11H,Rihanna,spotify:artist:5pKCCKE2ajJHZ9KAiaK11H,Umbrella:Rihanna,0,barbadian pop
659,49FYlytm3dAAraYgpoJZux,spotify:track:49FYlytm3dAAraYgpoJZux,Umbrella,5pKCCKE2ajJHZ9KAiaK11H,Rihanna,spotify:artist:5pKCCKE2ajJHZ9KAiaK11H,Umbrella:Rihanna,1,pop
660,49FYlytm3dAAraYgpoJZux,spotify:track:49FYlytm3dAAraYgpoJZux,Umbrella,5pKCCKE2ajJHZ9KAiaK11H,Rihanna,spotify:artist:5pKCCKE2ajJHZ9KAiaK11H,Umbrella:Rihanna,2,urban contemporary
661,4CzhtKifG867Lu5DNQVBSA,spotify:track:4CzhtKifG867Lu5DNQVBSA,Vamp Anthem,699OTQXzgjhIYAHMy9RyPD,Playboi Carti,spotify:artist:699OTQXzgjhIYAHMy9RyPD,Vamp Anthem:Playboi Carti,0,atl hip hop
662,4CzhtKifG867Lu5DNQVBSA,spotify:track:4CzhtKifG867Lu5DNQVBSA,Vamp Anthem,699OTQXzgjhIYAHMy9RyPD,Playboi Carti,spotify:artist:699OTQXzgjhIYAHMy9RyPD,Vamp Anthem:Playboi Carti,1,hip hop
663,4CzhtKifG867Lu5DNQVBSA,spotify:track:4CzhtKifG867Lu5DNQVBSA,Vamp Anthem,699OTQXzgjhIYAHMy9RyPD,Playboi Carti,spotify:artist:699OTQXzgjhIYAHMy9RyPD,Vamp Anthem:Playboi Carti,2,plugg
664,4CzhtKifG867Lu5DNQVBSA,spotify:track:4CzhtKifG867Lu5DNQVBSA,Vamp Anthem,699OTQXzgjhIYAHMy9RyPD,Playboi Carti,spotify:artist:699OTQXzgjhIYAHMy9RyPD,Vamp Anthem:Playboi Carti,3,pluggnb
665,4CzhtKifG867Lu5DNQVBSA,spotify:track:4CzhtKifG867Lu5DNQVBSA,Vamp Anthem,699OTQXzgjhIYAHMy9RyPD,Playboi Carti,spotify:artist:699OTQXzgjhIYAHMy9RyPD,Vamp Anthem:Playboi Carti,4,rap
666,2tHdQjwO5zN86MLF7ZtU1X,spotify:track:2tHdQjwO5zN86MLF7ZtU1X,Venom,6eXZu6O7nAUA5z6vLV8NKI,Little Simz,spotify:artist:6eXZu6O7nAUA5z6vLV8NKI,Venom:Little Simz,0,alternative r&b
667,2tHdQjwO5zN86MLF7ZtU1X,spotify:track:2tHdQjwO5zN86MLF7ZtU1X,Venom,6eXZu6O7nAUA5z6vLV8NKI,Little Simz,spotify:artist:6eXZu6O7nAUA5z6vLV8NKI,Venom:Little Simz,1,escape room
668,2tHdQjwO5zN86MLF7ZtU1X,spotify:track:2tHdQjwO5zN86MLF7ZtU1X,Venom,6eXZu6O7nAUA5z6vLV8NKI,Little Simz,spotify:artist:6eXZu6O7nAUA5z6vLV8NKI,Venom:Little Simz,2,trap queen
669,7uYroF9RRrhRJBrigRvB6H,spotify:track:7uYroF9RRrhRJBrigRvB6H,Summer Girls,1FizW0swe8ODtXvEOHXbHX,LFO,spotify:artist:1FizW0swe8ODtXvEOHXbHX,Summer Girls:LFO,0,boy band
670,5BXGLYOc7VY1YZsrLYDOxZ,spotify:track:5BXGLYOc7VY1YZsrLYDOxZ,Xion,0FOWNUFHPnMy0vOw1siGqi,Belly,spotify:artist:0FOWNUFHPnMy0vOw1siGqi,Xion:Belly,0,canadian hip hop
671,5BXGLYOc7VY1YZsrLYDOxZ,spotify:track:5BXGLYOc7VY1YZsrLYDOxZ,Xion,0FOWNUFHPnMy0vOw1siGqi,Belly,spotify:artist:0FOWNUFHPnMy0vOw1siGqi,Xion:Belly,1,canadian trap
672,5BXGLYOc7VY1YZsrLYDOxZ,spotify:track:5BXGLYOc7VY1YZsrLYDOxZ,Xion,0FOWNUFHPnMy0vOw1siGqi,Belly,spotify:artist:0FOWNUFHPnMy0vOw1siGqi,Xion:Belly,2,pop rap
673,5BXGLYOc7VY1YZsrLYDOxZ,spotify:track:5BXGLYOc7VY1YZsrLYDOxZ,Xion,0FOWNUFHPnMy0vOw1siGqi,Belly,spotify:artist:0FOWNUFHPnMy0vOw1siGqi,Xion:Belly,3,rap
674,5BXGLYOc7VY1YZsrLYDOxZ,spotify:track:5BXGLYOc7VY1YZsrLYDOxZ,Xion,0FOWNUFHPnMy0vOw1siGqi,Belly,spotify:artist:0FOWNUFHPnMy0vOw1siGqi,Xion:Belly,4,trap
675,5BXGLYOc7VY1YZsrLYDOxZ,spotify:track:5BXGLYOc7VY1YZsrLYDOxZ,Xion,0FOWNUFHPnMy0vOw1siGqi,Belly,spotify:artist:0FOWNUFHPnMy0vOw1siGqi,Xion:Belly,5,trap soul
676,1zZIGnXIcDKU8QIUkR20nK,spotify:track:1zZIGnXIcDKU8QIUkR20nK,She Doesn't Mind,3Isy6kedDrgPYoTS1dazA9,Sean Paul,spotify:artist:3Isy6kedDrgPYoTS1dazA9,She Doesn't Mind:Sean Paul,0,dance pop
677,1zZIGnXIcDKU8QIUkR20nK,spotify:track:1zZIGnXIcDKU8QIUkR20nK,She Doesn't Mind,3Isy6kedDrgPYoTS1dazA9,Sean Paul,spotify:artist:3Isy6kedDrgPYoTS1dazA9,She Doesn't Mind:Sean Paul,1,dancehall
678,1zZIGnXIcDKU8QIUkR20nK,spotify:track:1zZIGnXIcDKU8QIUkR20nK,She Doesn't Mind,3Isy6kedDrgPYoTS1dazA9,Sean Paul,spotify:artist:3Isy6kedDrgPYoTS1dazA9,She Doesn't Mind:Sean Paul,2,pop rap
679,3uJsg8xIH7OpWHxuJaMLJX,spotify:track:3uJsg8xIH7OpWHxuJaMLJX,Ride or Die (feat. Foster the People),2x7EATekOPhFGRx3syMGEC,The Knocks,spotify:artist:2x7EATekOPhFGRx3syMGEC,Ride or Die (feat. Foster the People):The Knocks,0,alternative dance
680,3uJsg8xIH7OpWHxuJaMLJX,spotify:track:3uJsg8xIH7OpWHxuJaMLJX,Ride or Die (feat. Foster the People),2x7EATekOPhFGRx3syMGEC,The Knocks,spotify:artist:2x7EATekOPhFGRx3syMGEC,Ride or Die (feat. Foster the People):The Knocks,1,edm
681,3uJsg8xIH7OpWHxuJaMLJX,spotify:track:3uJsg8xIH7OpWHxuJaMLJX,Ride or Die (feat. Foster the People),2x7EATekOPhFGRx3syMGEC,The Knocks,spotify:artist:2x7EATekOPhFGRx3syMGEC,Ride or Die (feat. Foster the People):The Knocks,2,indie poptimism
682,3uJsg8xIH7OpWHxuJaMLJX,spotify:track:3uJsg8xIH7OpWHxuJaMLJX,Ride or Die (feat. Foster the People),2x7EATekOPhFGRx3syMGEC,The Knocks,spotify:artist:2x7EATekOPhFGRx3syMGEC,Ride or Die (feat. Foster the People):The Knocks,3,indietronica
683,3uJsg8xIH7OpWHxuJaMLJX,spotify:track:3uJsg8xIH7OpWHxuJaMLJX,Ride or Die (feat. Foster the People),2x7EATekOPhFGRx3syMGEC,The Knocks,spotify:artist:2x7EATekOPhFGRx3syMGEC,Ride or Die (feat. Foster the People):The Knocks,4,nu disco
684,3uJsg8xIH7OpWHxuJaMLJX,spotify:track:3uJsg8xIH7OpWHxuJaMLJX,Ride or Die (feat. Foster the People),2x7EATekOPhFGRx3syMGEC,The Knocks,spotify:artist:2x7EATekOPhFGRx3syMGEC,Ride or Die (feat. Foster the People):The Knocks,5,pop
685,3uJsg8xIH7OpWHxuJaMLJX,spotify:track:3uJsg8xIH7OpWHxuJaMLJX,Ride or Die (feat. Foster the People),2x7EATekOPhFGRx3syMGEC,The Knocks,spotify:artist:2x7EATekOPhFGRx3syMGEC,Ride or Die (feat. Foster the People):The Knocks,6,tropical house
686,424ml6U1wmEarzw26uDtCS,spotify:track:424ml6U1wmEarzw26uDtCS,Heart Out,3mIj9lX2MWuHmhNCA7LSCW,The 1975,spotify:artist:3mIj9lX2MWuHmhNCA7LSCW,Heart Out:The 1975,0,modern alternative rock
687,424ml6U1wmEarzw26uDtCS,spotify:track:424ml6U1wmEarzw26uDtCS,Heart Out,3mIj9lX2MWuHmhNCA7LSCW,The 1975,spotify:artist:3mIj9lX2MWuHmhNCA7LSCW,Heart Out:The 1975,1,modern rock
688,424ml6U1wmEarzw26uDtCS,spotify:track:424ml6U1wmEarzw26uDtCS,Heart Out,3mIj9lX2MWuHmhNCA7LSCW,The 1975,spotify:artist:3mIj9lX2MWuHmhNCA7LSCW,Heart Out:The 1975,2,pop
689,424ml6U1wmEarzw26uDtCS,spotify:track:424ml6U1wmEarzw26uDtCS,Heart Out,3mIj9lX2MWuHmhNCA7LSCW,The 1975,spotify:artist:3mIj9lX2MWuHmhNCA7LSCW,Heart Out:The 1975,3,rock
690,1cQCdozRmaErXowT6iDQML,spotify:track:1cQCdozRmaErXowT6iDQML,TROJAN HORSE,1tQu5TjcAK68fx8qrc8ZgF,SEBASTIAN PAUL,spotify:artist:1tQu5TjcAK68fx8qrc8ZgF,TROJAN HORSE:SEBASTIAN PAUL,0,genre not available
691,2YJORD2YXFoIDhiqD3bLKg,spotify:track:2YJORD2YXFoIDhiqD3bLKg,Sajna,3ILK3wZ5nqQr7O79aF8G53,Yashal Shahid,spotify:artist:3ILK3wZ5nqQr7O79aF8G53,Sajna:Yashal Shahid,0,pakistani pop
692,7lQ8MOhq6IN2w8EYcFNSUk,spotify:track:7lQ8MOhq6IN2w8EYcFNSUk,Without Me,7dGJo4pcD2V6oG8kP0tJRR,Eminem,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,Without Me:Eminem,0,detroit hip hop
693,7lQ8MOhq6IN2w8EYcFNSUk,spotify:track:7lQ8MOhq6IN2w8EYcFNSUk,Without Me,7dGJo4pcD2V6oG8kP0tJRR,Eminem,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,Without Me:Eminem,1,hip hop
694,7lQ8MOhq6IN2w8EYcFNSUk,spotify:track:7lQ8MOhq6IN2w8EYcFNSUk,Without Me,7dGJo4pcD2V6oG8kP0tJRR,Eminem,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,Without Me:Eminem,2,rap
695,7HyAAmp8lsDoDHxyvaEaDK,spotify:track:7HyAAmp8lsDoDHxyvaEaDK,south africa,5SXuuuRpukkTvsLuUknva1,Baby Keem,spotify:artist:5SXuuuRpukkTvsLuUknva1,south africa:Baby Keem,0,hip hop
696,7HyAAmp8lsDoDHxyvaEaDK,spotify:track:7HyAAmp8lsDoDHxyvaEaDK,south africa,5SXuuuRpukkTvsLuUknva1,Baby Keem,spotify:artist:5SXuuuRpukkTvsLuUknva1,south africa:Baby Keem,1,rap
697,2vCIYHI8QR38nXoG8Dhiwg,spotify:track:2vCIYHI8QR38nXoG8Dhiwg,Mogambo,5R8TntIOEwJcu4NnhGi8KW,Riz Ahmed,spotify:artist:5R8TntIOEwJcu4NnhGi8KW,Mogambo:Riz Ahmed,0,desi hip hop
698,520NVZmA0cXVRrUUg0hOsc,spotify:track:520NVZmA0cXVRrUUg0hOsc,Katputli Ke Dhaage,0AHysaqWv1LHwqk5P5lTMX,Himonshu Parikh,spotify:artist:0AHysaqWv1LHwqk5P5lTMX,Katputli Ke Dhaage:Himonshu Parikh,0,genre not available
699,5kYSScXYOZYyi0fxramiW6,spotify:track:5kYSScXYOZYyi0fxramiW6,BEAUTIFUL (feat. Future & SZA),0QHgL1lAIqAw0HtD7YldmP,DJ Khaled,spotify:artist:0QHgL1lAIqAw0HtD7YldmP,BEAUTIFUL (feat. Future & SZA):DJ Khaled,0,hip hop
700,5kYSScXYOZYyi0fxramiW6,spotify:track:5kYSScXYOZYyi0fxramiW6,BEAUTIFUL (feat. Future & SZA),0QHgL1lAIqAw0HtD7YldmP,DJ Khaled,spotify:artist:0QHgL1lAIqAw0HtD7YldmP,BEAUTIFUL (feat. Future & SZA):DJ Khaled,1,miami hip hop
701,5kYSScXYOZYyi0fxramiW6,spotify:track:5kYSScXYOZYyi0fxramiW6,BEAUTIFUL (feat. Future & SZA),0QHgL1lAIqAw0HtD7YldmP,DJ Khaled,spotify:artist:0QHgL1lAIqAw0HtD7YldmP,BEAUTIFUL (feat. Future & SZA):DJ Khaled,2,pop rap
702,5kYSScXYOZYyi0fxramiW6,spotify:track:5kYSScXYOZYyi0fxramiW6,BEAUTIFUL (feat. Future & SZA),0QHgL1lAIqAw0HtD7YldmP,DJ Khaled,spotify:artist:0QHgL1lAIqAw0HtD7YldmP,BEAUTIFUL (feat. Future & SZA):DJ Khaled,3,rap
703,5kYSScXYOZYyi0fxramiW6,spotify:track:5kYSScXYOZYyi0fxramiW6,BEAUTIFUL (feat. Future & SZA),0QHgL1lAIqAw0HtD7YldmP,DJ Khaled,spotify:artist:0QHgL1lAIqAw0HtD7YldmP,BEAUTIFUL (feat. Future & SZA):DJ Khaled,4,southern hip hop
704,5kYSScXYOZYyi0fxramiW6,spotify:track:5kYSScXYOZYyi0fxramiW6,BEAUTIFUL (feat. Future & SZA),0QHgL1lAIqAw0HtD7YldmP,DJ Khaled,spotify:artist:0QHgL1lAIqAw0HtD7YldmP,BEAUTIFUL (feat. Future & SZA):DJ Khaled,5,trap
705,3kwtAEYzWabYBdSIfjoNmL,spotify:track:3kwtAEYzWabYBdSIfjoNmL,The Prowl,6YWdHD3R863Apw1hkx3BwC,Dan Auerbach,spotify:artist:6YWdHD3R863Apw1hkx3BwC,The Prowl:Dan Auerbach,0,garage rock
706,3kwtAEYzWabYBdSIfjoNmL,spotify:track:3kwtAEYzWabYBdSIfjoNmL,The Prowl,6YWdHD3R863Apw1hkx3BwC,Dan Auerbach,spotify:artist:6YWdHD3R863Apw1hkx3BwC,The Prowl:Dan Auerbach,1,indie folk
707,3kwtAEYzWabYBdSIfjoNmL,spotify:track:3kwtAEYzWabYBdSIfjoNmL,The Prowl,6YWdHD3R863Apw1hkx3BwC,Dan Auerbach,spotify:artist:6YWdHD3R863Apw1hkx3BwC,The Prowl:Dan Auerbach,2,modern blues rock
708,3kwtAEYzWabYBdSIfjoNmL,spotify:track:3kwtAEYzWabYBdSIfjoNmL,The Prowl,6YWdHD3R863Apw1hkx3BwC,Dan Auerbach,spotify:artist:6YWdHD3R863Apw1hkx3BwC,The Prowl:Dan Auerbach,3,modern rock
709,3kwtAEYzWabYBdSIfjoNmL,spotify:track:3kwtAEYzWabYBdSIfjoNmL,The Prowl,6YWdHD3R863Apw1hkx3BwC,Dan Auerbach,spotify:artist:6YWdHD3R863Apw1hkx3BwC,The Prowl:Dan Auerbach,4,punk blues
710,3kwtAEYzWabYBdSIfjoNmL,spotify:track:3kwtAEYzWabYBdSIfjoNmL,The Prowl,6YWdHD3R863Apw1hkx3BwC,Dan Auerbach,spotify:artist:6YWdHD3R863Apw1hkx3BwC,The Prowl:Dan Auerbach,5,rock
711,3kwtAEYzWabYBdSIfjoNmL,spotify:track:3kwtAEYzWabYBdSIfjoNmL,The Prowl,6YWdHD3R863Apw1hkx3BwC,Dan Auerbach,spotify:artist:6YWdHD3R863Apw1hkx3BwC,The Prowl:Dan Auerbach,6,roots rock
712,3kwtAEYzWabYBdSIfjoNmL,spotify:track:3kwtAEYzWabYBdSIfjoNmL,The Prowl,6YWdHD3R863Apw1hkx3BwC,Dan Auerbach,spotify:artist:6YWdHD3R863Apw1hkx3BwC,The Prowl:Dan Auerbach,7,stomp and holler
713,2EKymLFWD99bgl7mH5J5ZF,spotify:track:2EKymLFWD99bgl7mH5J5ZF,Dyare Ishq Mein Apna Maqam Paida Kar,5HcunTidTUrOaf8V0iJcvl,Nusrat Fateh Ali Khan,spotify:artist:5HcunTidTUrOaf8V0iJcvl,Dyare Ishq Mein Apna Maqam Paida Kar:Nusrat Fateh Ali Khan,0,indian fusion
714,2EKymLFWD99bgl7mH5J5ZF,spotify:track:2EKymLFWD99bgl7mH5J5ZF,Dyare Ishq Mein Apna Maqam Paida Kar,5HcunTidTUrOaf8V0iJcvl,Nusrat Fateh Ali Khan,spotify:artist:5HcunTidTUrOaf8V0iJcvl,Dyare Ishq Mein Apna Maqam Paida Kar:Nusrat Fateh Ali Khan,1,pakistani folk
715,2EKymLFWD99bgl7mH5J5ZF,spotify:track:2EKymLFWD99bgl7mH5J5ZF,Dyare Ishq Mein Apna Maqam Paida Kar,5HcunTidTUrOaf8V0iJcvl,Nusrat Fateh Ali Khan,spotify:artist:5HcunTidTUrOaf8V0iJcvl,Dyare Ishq Mein Apna Maqam Paida Kar:Nusrat Fateh Ali Khan,2,qawwali
716,2EKymLFWD99bgl7mH5J5ZF,spotify:track:2EKymLFWD99bgl7mH5J5ZF,Dyare Ishq Mein Apna Maqam Paida Kar,5HcunTidTUrOaf8V0iJcvl,Nusrat Fateh Ali Khan,spotify:artist:5HcunTidTUrOaf8V0iJcvl,Dyare Ishq Mein Apna Maqam Paida Kar:Nusrat Fateh Ali Khan,3,sufi
717,2EKymLFWD99bgl7mH5J5ZF,spotify:track:2EKymLFWD99bgl7mH5J5ZF,Dyare Ishq Mein Apna Maqam Paida Kar,5HcunTidTUrOaf8V0iJcvl,Nusrat Fateh Ali Khan,spotify:artist:5HcunTidTUrOaf8V0iJcvl,Dyare Ishq Mein Apna Maqam Paida Kar:Nusrat Fateh Ali Khan,4,world
718,7oOZpsUhFJd99CnI1JLRog,spotify:track:7oOZpsUhFJd99CnI1JLRog,Pyar Manga Tha Gham De Gaye Hain,5HcunTidTUrOaf8V0iJcvl,Nusrat Fateh Ali Khan,spotify:artist:5HcunTidTUrOaf8V0iJcvl,Pyar Manga Tha Gham De Gaye Hain:Nusrat Fateh Ali Khan,0,indian fusion
719,7oOZpsUhFJd99CnI1JLRog,spotify:track:7oOZpsUhFJd99CnI1JLRog,Pyar Manga Tha Gham De Gaye Hain,5HcunTidTUrOaf8V0iJcvl,Nusrat Fateh Ali Khan,spotify:artist:5HcunTidTUrOaf8V0iJcvl,Pyar Manga Tha Gham De Gaye Hain:Nusrat Fateh Ali Khan,1,pakistani folk
720,7oOZpsUhFJd99CnI1JLRog,spotify:track:7oOZpsUhFJd99CnI1JLRog,Pyar Manga Tha Gham De Gaye Hain,5HcunTidTUrOaf8V0iJcvl,Nusrat Fateh Ali Khan,spotify:artist:5HcunTidTUrOaf8V0iJcvl,Pyar Manga Tha Gham De Gaye Hain:Nusrat Fateh Ali Khan,2,qawwali
721,7oOZpsUhFJd99CnI1JLRog,spotify:track:7oOZpsUhFJd99CnI1JLRog,Pyar Manga Tha Gham De Gaye Hain,5HcunTidTUrOaf8V0iJcvl,Nusrat Fateh Ali Khan,spotify:artist:5HcunTidTUrOaf8V0iJcvl,Pyar Manga Tha Gham De Gaye Hain:Nusrat Fateh Ali Khan,3,sufi
722,7oOZpsUhFJd99CnI1JLRog,spotify:track:7oOZpsUhFJd99CnI1JLRog,Pyar Manga Tha Gham De Gaye Hain,5HcunTidTUrOaf8V0iJcvl,Nusrat Fateh Ali Khan,spotify:artist:5HcunTidTUrOaf8V0iJcvl,Pyar Manga Tha Gham De Gaye Hain:Nusrat Fateh Ali Khan,4,world
723,7tUSJY4nsDBJTjd1UXKRsT,spotify:track:7tUSJY4nsDBJTjd1UXKRsT,Part of Your World,4mmMtabvFCKA6HfmVmitNH,Jodi Benson,spotify:artist:4mmMtabvFCKA6HfmVmitNH,Part of Your World:Jodi Benson,0,hollywood
724,7tUSJY4nsDBJTjd1UXKRsT,spotify:track:7tUSJY4nsDBJTjd1UXKRsT,Part of Your World,4mmMtabvFCKA6HfmVmitNH,Jodi Benson,spotify:artist:4mmMtabvFCKA6HfmVmitNH,Part of Your World:Jodi Benson,1,movie tunes
725,7tUSJY4nsDBJTjd1UXKRsT,spotify:track:7tUSJY4nsDBJTjd1UXKRsT,Part of Your World,4mmMtabvFCKA6HfmVmitNH,Jodi Benson,spotify:artist:4mmMtabvFCKA6HfmVmitNH,Part of Your World:Jodi Benson,2,show tunes
726,5goF09ejmNvL3LlnWAymdo,spotify:track:5goF09ejmNvL3LlnWAymdo,I Think I'm Gonna Like It Here,40xbWSB4JPdOkRyuTDy1oP,Nicole Scherzinger,spotify:artist:40xbWSB4JPdOkRyuTDy1oP,I Think I'm Gonna Like It Here:Nicole Scherzinger,0,dance pop
727,5goF09ejmNvL3LlnWAymdo,spotify:track:5goF09ejmNvL3LlnWAymdo,I Think I'm Gonna Like It Here,40xbWSB4JPdOkRyuTDy1oP,Nicole Scherzinger,spotify:artist:40xbWSB4JPdOkRyuTDy1oP,I Think I'm Gonna Like It Here:Nicole Scherzinger,1,electropop
728,5goF09ejmNvL3LlnWAymdo,spotify:track:5goF09ejmNvL3LlnWAymdo,I Think I'm Gonna Like It Here,40xbWSB4JPdOkRyuTDy1oP,Nicole Scherzinger,spotify:artist:40xbWSB4JPdOkRyuTDy1oP,I Think I'm Gonna Like It Here:Nicole Scherzinger,2,post-teen pop
729,2LTFSIFfYR9tjPdzX4if0Z,spotify:track:2LTFSIFfYR9tjPdzX4if0Z,Backseat,6LuN9FCkKOj5PcnpouEgny,Khalid,spotify:artist:6LuN9FCkKOj5PcnpouEgny,Backseat:Khalid,0,pop
730,2LTFSIFfYR9tjPdzX4if0Z,spotify:track:2LTFSIFfYR9tjPdzX4if0Z,Backseat,6LuN9FCkKOj5PcnpouEgny,Khalid,spotify:artist:6LuN9FCkKOj5PcnpouEgny,Backseat:Khalid,1,pop r&b
731,7ElC7VjUNl3oJ20Q5OpEh9,spotify:track:7ElC7VjUNl3oJ20Q5OpEh9,CTRL + ALT + DEL,06vEAqcicwoSBw85e8biJx,Rêve,spotify:artist:06vEAqcicwoSBw85e8biJx,CTRL + ALT + DEL:Rêve,0,genre not available
732,1Lim1Py7xBgbAkAys3AGAG,spotify:track:1Lim1Py7xBgbAkAys3AGAG,Lean On,738wLrAtLtCtFOLvQBXOXp,Major Lazer,spotify:artist:738wLrAtLtCtFOLvQBXOXp,Lean On:Major Lazer,0,dance pop
733,1Lim1Py7xBgbAkAys3AGAG,spotify:track:1Lim1Py7xBgbAkAys3AGAG,Lean On,738wLrAtLtCtFOLvQBXOXp,Major Lazer,spotify:artist:738wLrAtLtCtFOLvQBXOXp,Lean On:Major Lazer,1,edm
