id,track_uri,track_name,artist_id,artist_name,artist_uri,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,key
7uJH0YdSZL6psjxI6Xy08b,spotify:track:7uJH0YdSZL6psjxI6Xy08b,Acquainted,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ,0.482,0.372,0.478,0.0,0.0844,-9.835,0.0503,101.102,0.254,Acquainted:The Weeknd
3aGCb7AIfRYhOBPrGyoADs,spotify:track:3aGCb7AIfRYhOBPrGyoADs,Hurricane - 1 Mic 1 Take,26VFTg2z8YR0cCuwLzESi2,Halsey,spotify:artist:26VFTg2z8YR0cCuwLzESi2,0.72,0.54,0.387,0.0,0.1,-5.516,0.0326,123.637,0.305,Hurricane - 1 Mic 1 Take:Halsey
6NZUOG0R0uxIBkcQ6BIqfq,spotify:track:6NZUOG0R0uxIBkcQ6BIqfq,Wild Stare,5wD0owYApRtYmjPWavWKvb,Giant Rooks,spotify:artist:5wD0owYApRtYmjPWavWKvb,0.026,0.646,0.82,0.000171,0.191,-3.618,0.0521,128.061,0.438,Wild Stare:Giant Rooks
4laAKIq9ZxBCwf99rauPYb,spotify:track:4laAKIq9ZxBCwf99rauPYb,Remember,4EPJlUEBy49EX1wuFOvtjK,Becky Hill,spotify:artist:4EPJlUEBy49EX1wuFOvtjK,0.041,0.612,0.862,0.0,0.0907,-2.903,0.037,123.849,0.354,Remember:Becky Hill
42TtHTxWk782ZBiqyOi2d1,spotify:track:42TtHTxWk782ZBiqyOi2d1,Dawns (feat. Maggie Rogers),40ZNYROS4zLfyyBSs2PGe2,Zach Bryan,spotify:artist:40ZNYROS4zLfyyBSs2PGe2,0.874,0.447,0.441,4.36e-05,0.188,-7.658,0.0456,122.811,0.286,Dawns (feat. Maggie Rogers):Zach Bryan
2TEK053VG4TNxYkIWL3NfW,spotify:track:2TEK053VG4TNxYkIWL3NfW,La Llorona,4oVApCVBzpV2e8GXntnNXf,Carmen Goett,spotify:artist:4oVApCVBzpV2e8GXntnNXf,0.921,0.749,0.0668,0.000153,0.103,-14.086,0.0442,123.063,0.343,La Llorona:Carmen Goett
0tTOD94y0Qvp9aF8eiATH0,spotify:track:0tTOD94y0Qvp9aF8eiATH0,The Sibbi Song,1pPqXQHGZXTENoCjBJdfQ5,SomeWhatSuper,spotify:artist:1pPqXQHGZXTENoCjBJdfQ5,0.02,0.887,0.722,0.0,0.066,-5.889,0.079,119.97,0.697,The Sibbi Song:SomeWhatSuper
4heBcjj4Lw3X2sQVFNbLbz,spotify:track:4heBcjj4Lw3X2sQVFNbLbz,Scared Money (feat. J. Cole and Moneybagg Yo),0A0FS04o6zMoto8OKPsDwY,YG,spotify:artist:0A0FS04o6zMoto8OKPsDwY,0.0101,0.898,0.58,0.0,0.169,-7.632,0.26,84.018,0.661,Scared Money (feat. J. Cole and Moneybagg Yo):YG
0ECYWtD6X5fPzZauWH7gvN,spotify:track:0ECYWtD6X5fPzZauWH7gvN,Pasoori - Acoustic,3NegWDGp038A3FIi3gSYzl,Ali Sethi,spotify:artist:3NegWDGp038A3FIi3gSYzl,0.912,0.548,0.297,2.59e-06,0.428,-8.394,0.0325,167.752,0.531,Pasoori - Acoustic:Ali Sethi
4QFFhLBBvMyb6USdMYV6eN,spotify:track:4QFFhLBBvMyb6USdMYV6eN,Preacher,3PbkSdpJnYRF18jau74b7R,Abdullah Siddiqui,spotify:artist:3PbkSdpJnYRF18jau74b7R,0.534,0.592,0.444,3.6e-05,0.157,-9.695,0.361,169.995,0.232,Preacher:Abdullah Siddiqui
5gWtkdgdyt5bZt9i6n3Kqd,spotify:track:5gWtkdgdyt5bZt9i6n3Kqd,Mad Hatter,63yrD80RY3RNEM2YDpUpO8,Melanie Martinez,spotify:artist:63yrD80RY3RNEM2YDpUpO8,0.0161,0.568,0.692,0.0,0.148,-4.513,0.0589,92.023,0.577,Mad Hatter:Melanie Martinez
2mqDi8BzmNw54qrVHduyiu,spotify:track:2mqDi8BzmNw54qrVHduyiu,Dessert - Remix,46GXASE9LHzyssNqKOInUu,Dawin,spotify:artist:46GXASE9LHzyssNqKOInUu,0.0751,0.867,0.787,6.4e-06,0.0692,-3.796,0.0505,97.011,0.682,Dessert - Remix:Dawin
41d2Q6DHcM20OdzynkRtvf,spotify:track:41d2Q6DHcM20OdzynkRtvf,Daft Pretty Boys,0YhUSm86okLWldQVwJkLlP,Bad Suns,spotify:artist:0YhUSm86okLWldQVwJkLlP,0.0623,0.662,0.837,0.0,0.0931,-5.015,0.0582,136.998,0.613,Daft Pretty Boys:Bad Suns
6XHVuErjQ4XNm6nDPVCxVX,spotify:track:6XHVuErjQ4XNm6nDPVCxVX,No Guidance (feat. Drake),7bXgB6jMjp9ATFy66eO08Z,Chris Brown,spotify:artist:7bXgB6jMjp9ATFy66eO08Z,0.123,0.696,0.454,0.0,0.155,-6.756,0.153,92.928,0.136,No Guidance (feat. Drake):Chris Brown
6sy3LkhNFjJWlaeSMNwQ62,spotify:track:6sy3LkhNFjJWlaeSMNwQ62,Counting Stars,5Pwc4xIPtQLFEnJriah9YJ,OneRepublic,spotify:artist:5Pwc4xIPtQLFEnJriah9YJ,0.0654,0.664,0.705,0.0,0.115,-4.972,0.0382,122.017,0.477,Counting Stars:OneRepublic
7BL33HmuFQien4olebugdj,spotify:track:7BL33HmuFQien4olebugdj,All My Friends Are Stoned,3ebS2RuCq8QeLyndUDmgB5,WizTheMc,spotify:artist:3ebS2RuCq8QeLyndUDmgB5,0.0871,0.794,0.628,0.0,0.181,-4.321,0.0328,121.793,0.935,All My Friends Are Stoned:WizTheMc
2D0FX6WiP1GKGL3yCdXxs7,spotify:track:2D0FX6WiP1GKGL3yCdXxs7,Joke's On You,7LImGq5KnzQobZciDJpeJb,Charlotte Lawrence,spotify:artist:7LImGq5KnzQobZciDJpeJb,0.23,0.476,0.652,0.0,0.136,-4.546,0.104,190.118,0.47,Joke's On You:Charlotte Lawrence
6pPD1k342KK4fMU6xPHufi,spotify:track:6pPD1k342KK4fMU6xPHufi,Watermelon Sugar (featuring Avenue Beat),34bhyY8jfKez7uKakMfy4y,Maddie & Tae,spotify:artist:34bhyY8jfKez7uKakMfy4y,0.255,0.587,0.616,0.0,0.199,-6.305,0.0414,95.001,0.422,Watermelon Sugar (featuring Avenue Beat):Maddie & Tae
7gwLQ4tZ5UdZ7qNcDyJ8wr,spotify:track:7gwLQ4tZ5UdZ7qNcDyJ8wr,Cold (feat. Future),04gDigrS5kc9YWfZHwBETP,Maroon 5,spotify:artist:04gDigrS5kc9YWfZHwBETP,0.14,0.693,0.717,0.0,0.0464,-6.346,0.107,99.836,0.412,Cold (feat. Future):Maroon 5
5WncH5iZ5GFlnXm7jKEXVP,spotify:track:5WncH5iZ5GFlnXm7jKEXVP,Labon Ko,1wRPtKGflJrBx9BmLsSwlU,Pritam,spotify:artist:1wRPtKGflJrBx9BmLsSwlU,0.329,0.63,0.837,0.00271,0.159,-4.635,0.0387,107.997,0.473,Labon Ko:Pritam
2HTObBIfTFYx6d7hReu8ff,spotify:track:2HTObBIfTFYx6d7hReu8ff,In Uh Breeze,3JpHMpV3QOd4qrz7Jfkw7w,Monica Riskey,spotify:artist:3JpHMpV3QOd4qrz7Jfkw7w,0.903,0.778,0.271,0.000279,0.0974,-10.909,0.0727,124.992,0.177,In Uh Breeze:Monica Riskey
4wWY9C6LjAFfcwKkKv8Dhb,spotify:track:4wWY9C6LjAFfcwKkKv8Dhb,Jindjaani,0O7Iu0NZE2lU74tHPcel7c,Ali Hamza,spotify:artist:0O7Iu0NZE2lU74tHPcel7c,0.413,0.582,0.659,0.0,0.118,-7.999,0.045,145.921,0.374,Jindjaani:Ali Hamza
293mQGfVwgXIOdA1GpiwAt,spotify:track:293mQGfVwgXIOdA1GpiwAt,Love & War,46SHBwWsqBkxI7EeeBEQG7,Kodak Black,spotify:artist:46SHBwWsqBkxI7EeeBEQG7,0.58,0.762,0.649,1.7e-05,0.0971,-5.624,0.0527,145.09,0.501,Love & War:Kodak Black
0DdcFe5GpJ5CQpNJ5xskBi,spotify:track:0DdcFe5GpJ5CQpNJ5xskBi,Closer To Me,3Y7RZ31TRPVadSFVy1o8os,H.E.R.,spotify:artist:3Y7RZ31TRPVadSFVy1o8os,0.281,0.458,0.412,0.0,0.117,-11.285,0.166,92.39,0.0813,Closer To Me:H.E.R.
4HXmYG1IR5xduvxTnr7fAp,spotify:track:4HXmYG1IR5xduvxTnr7fAp,The Way I Do,0yb46jwm7gqbZXVXZQ8Z1e,Bishop Briggs,spotify:artist:0yb46jwm7gqbZXVXZQ8Z1e,0.0812,0.331,0.607,1.59e-05,0.23,-4.786,0.0676,158.737,0.118,The Way I Do:Bishop Briggs
7cFFhb9Wz2ZXLSpEk2VDKd,spotify:track:7cFFhb9Wz2ZXLSpEk2VDKd,Way Up,0xOeVMOz2fVg5BJY3N6akT,Jaden,spotify:artist:0xOeVMOz2fVg5BJY3N6akT,0.03,0.585,0.941,8.41e-06,0.196,-3.278,0.145,130.024,0.45,Way Up:Jaden
47BBI51FKFwOMlIiX6m8ya,spotify:track:47BBI51FKFwOMlIiX6m8ya,I Want It That Way,5rSXSAkZ67PYJSvpUpkOr7,Backstreet Boys,spotify:artist:5rSXSAkZ67PYJSvpUpkOr7,0.257,0.689,0.694,0.0,0.148,-5.83,0.027,99.039,0.482,I Want It That Way:Backstreet Boys
3yOlyBJuViE2YSGn3nVE1K,spotify:track:3yOlyBJuViE2YSGn3nVE1K,My Oh My (feat. DaBaby),4nDoRrQiYLoBzwC5BhVJzF,Camila Cabello,spotify:artist:4nDoRrQiYLoBzwC5BhVJzF,0.018,0.724,0.491,1.29e-05,0.0887,-6.024,0.0296,105.046,0.383,My Oh My (feat. DaBaby):Camila Cabello
4q92CErBahY7YOkifbKXAA,spotify:track:4q92CErBahY7YOkifbKXAA,Abtak,5z64uWhlp31wS6DysFX99p,Udbhav,spotify:artist:5z64uWhlp31wS6DysFX99p,0.262,0.794,0.28,0.0369,0.0988,-13.39,0.424,139.83,0.374,Abtak:Udbhav
1dKe9VEGUSNfzn5MDvm6SJ,spotify:track:1dKe9VEGUSNfzn5MDvm6SJ,Closer (feat. H.E.R.),6cK3NBO6uP7hh0oyuVELFl,Saweetie,spotify:artist:6cK3NBO6uP7hh0oyuVELFl,0.139,0.833,0.691,2.99e-05,0.131,-5.771,0.133,110.985,0.866,Closer (feat. H.E.R.):Saweetie
3edqjLVQrRPLvt9FAYUAsT,spotify:track:3edqjLVQrRPLvt9FAYUAsT,Ari Ari,72beYOeW2sb2yfcS4JsRvb,Ritviz,spotify:artist:72beYOeW2sb2yfcS4JsRvb,0.0052,0.721,0.676,2.58e-06,0.205,-6.534,0.045,140.08,0.394,Ari Ari:Ritviz
7vguMCv8uVuZLiQJ156u3Z,spotify:track:7vguMCv8uVuZLiQJ156u3Z,Play with Fire (feat. Yacht Money),70TsVY28EcEUYSGG5Yw7mp,Sam Tinnesz,spotify:artist:70TsVY28EcEUYSGG5Yw7mp,0.0162,0.573,0.539,1.16e-05,0.105,-6.091,0.0322,75.012,0.39,Play with Fire (feat. Yacht Money):Sam Tinnesz
4rTeOSYqwXNz5qPR2DUTFZ,spotify:track:4rTeOSYqwXNz5qPR2DUTFZ,Everybody (Backstreet's Back) - Radio Edit,5rSXSAkZ67PYJSvpUpkOr7,Backstreet Boys,spotify:artist:5rSXSAkZ67PYJSvpUpkOr7,0.025,0.735,0.873,3.27e-06,0.265,-3.493,0.0402,108.021,0.586,Everybody (Backstreet's Back) - Radio Edit:Backstreet Boys
3eoekDicyuBn4ACMbHVQ5C,spotify:track:3eoekDicyuBn4ACMbHVQ5C,Famous,43G7qlx7v7OGJJrUTXIqLq,Ivy Adara,spotify:artist:43G7qlx7v7OGJJrUTXIqLq,0.109,0.611,0.642,0.0,0.161,-5.494,0.0441,94.027,0.181,Famous:Ivy Adara
1H31HxfIHETvrQ02nWpsLO,spotify:track:1H31HxfIHETvrQ02nWpsLO,Labb Par Aaye,0L5GV6LN8SWWUWIdBbTLTZ,Shankar-Ehsaan-Loy,spotify:artist:0L5GV6LN8SWWUWIdBbTLTZ,0.727,0.418,0.537,0.0,0.377,-7.769,0.0455,132.749,0.693,Labb Par Aaye:Shankar-Ehsaan-Loy
0lEjxUUlKqjqXrVlIHFduD,spotify:track:0lEjxUUlKqjqXrVlIHFduD,P power (feat. Drake),2hlmm7s2ICUX0LVIhVFlZQ,Gunna,spotify:artist:2hlmm7s2ICUX0LVIhVFlZQ,0.0199,0.828,0.591,0.000323,0.361,-6.217,0.109,119.251,0.202,P power (feat. Drake):Gunna
2bGCXKKxk0FyTwYeJooaJH,spotify:track:2bGCXKKxk0FyTwYeJooaJH,Khush to Hai Na,41Sw7HsskHGbJOJXhLUTEK,Osho Jain,spotify:artist:41Sw7HsskHGbJOJXhLUTEK,0.97,0.807,0.0977,4.16e-05,0.0863,-15.128,0.0427,147.127,0.462,Khush to Hai Na:Osho Jain
5xWFnfdUho54EkKjqBtMLx,spotify:track:5xWFnfdUho54EkKjqBtMLx,Worst Day,1RyvyyTE3xzB2ZywiAwp0i,Future,spotify:artist:1RyvyyTE3xzB2ZywiAwp0i,0.0146,0.894,0.483,0.0,0.0972,-7.154,0.259,88.508,0.498,Worst Day:Future
5TXDeTFVRVY7Cvt0Dw4vWW,spotify:track:5TXDeTFVRVY7Cvt0Dw4vWW,Revenge,15UsOTVnJzReFVN1VCnxy4,XXXTENTACION,spotify:artist:15UsOTVnJzReFVN1VCnxy4,0.782,0.746,0.251,0.00203,0.106,-16.169,0.259,139.999,0.18,Revenge:XXXTENTACION
3rmo8F54jFF8OgYsqTxm5d,spotify:track:3rmo8F54jFF8OgYsqTxm5d,Bad Habits,6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,0.0451,0.807,0.893,2.79e-05,0.366,-3.745,0.0347,126.011,0.537,Bad Habits:Ed Sheeran
6kls8cSlUyHW2BUOkDJIZE,spotify:track:6kls8cSlUyHW2BUOkDJIZE,Hate Me,0X2BH1fck6amBIoJhDVmmJ,Ellie Goulding,spotify:artist:0X2BH1fck6amBIoJhDVmmJ,0.108,0.657,0.768,0.0,0.144,-4.628,0.0507,75.025,0.759,Hate Me:Ellie Goulding
3O5osWf1rSoKMwe6E9ZaXP,spotify:track:3O5osWf1rSoKMwe6E9ZaXP,evermore (feat. Bon Iver),06HL4z0CvFAxyc27GXpf02,Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,0.937,0.39,0.27,0.00227,0.111,-10.673,0.0308,125.177,0.32,evermore (feat. Bon Iver):Taylor Swift
1yIJZPDmD1HwxR6SJYYQWA,spotify:track:1yIJZPDmD1HwxR6SJYYQWA,Limoncello,2eSQStXY58BrvMNOWJcIrr,OG DAYV,spotify:artist:2eSQStXY58BrvMNOWJcIrr,0.0336,0.834,0.591,0.0,0.11,-7.466,0.273,99.991,0.215,Limoncello:OG DAYV
6Ni5Bvv11v0KvqFddmUJC9,spotify:track:6Ni5Bvv11v0KvqFddmUJC9,I Can't Go Back To Sleep,1kzKlwoZunQPBWRLCZ7ZvS,Tanmaya Bhatnagar,spotify:artist:1kzKlwoZunQPBWRLCZ7ZvS,0.855,0.472,0.066,1.63e-05,0.255,-17.374,0.0509,106.106,0.13,I Can't Go Back To Sleep:Tanmaya Bhatnagar
6XkuklKiHYVTlVvWlTgQYP,spotify:track:6XkuklKiHYVTlVvWlTgQYP,Erase Me - Main,0fA0VVWsXO9YnASrzqfmYu,Kid Cudi,spotify:artist:0fA0VVWsXO9YnASrzqfmYu,0.063,0.687,0.631,0.0,0.108,-5.612,0.129,186.071,0.853,Erase Me - Main:Kid Cudi
2cDCojn6uIBM6A5xTAbl3H,spotify:track:2cDCojn6uIBM6A5xTAbl3H,m.A.A.d city,2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,0.0538,0.487,0.729,4.07e-06,0.44,-6.815,0.271,91.048,0.217,m.A.A.d city:Kendrick Lamar
2Kt1XplPBQBsDKQDa6TssB,spotify:track:2Kt1XplPBQBsDKQDa6TssB,Flawless,77SW9BnxLY8rJ0RciFqkHh,The Neighbourhood,spotify:artist:77SW9BnxLY8rJ0RciFqkHh,0.0553,0.568,0.871,0.51,0.303,-3.453,0.0308,119.99,0.374,Flawless:The Neighbourhood
2CPKo4glbtzTZHZ9kheUaa,spotify:track:2CPKo4glbtzTZHZ9kheUaa,Talladega,1XlLhtgJjC4ROQZilBZAvw,Nic D,spotify:artist:1XlLhtgJjC4ROQZilBZAvw,0.0379,0.779,0.582,8.19e-05,0.19,-7.761,0.208,95.088,0.178,Talladega:Nic D
3QyoC6OvQUmpQwQZ18iaTs,spotify:track:3QyoC6OvQUmpQwQZ18iaTs,Overdrive,4Uc8Dsxct0oMqx0P6i60ea,Conan Gray,spotify:artist:4Uc8Dsxct0oMqx0P6i60ea,0.0101,0.568,0.788,0.0,0.141,-6.28,0.0377,104.959,0.46,Overdrive:Conan Gray
78oipuluzODmu9R1vlSL04,spotify:track:78oipuluzODmu9R1vlSL04,Bhar Do Jholi Meri,0sbtGmW8r5bxfXzla8a7eI,Sabri Brothers,spotify:artist:0sbtGmW8r5bxfXzla8a7eI,0.85,0.438,0.712,0.0,0.408,-7.734,0.25,169.861,0.748,Bhar Do Jholi Meri:Sabri Brothers
3XOalgusokruzA5ZBA2Qcb,spotify:track:3XOalgusokruzA5ZBA2Qcb,pushin P (feat. Young Thug),2hlmm7s2ICUX0LVIhVFlZQ,Gunna,spotify:artist:2hlmm7s2ICUX0LVIhVFlZQ,0.00783,0.773,0.422,0.00693,0.129,-4.572,0.187,77.502,0.488,pushin P (feat. Young Thug):Gunna
15k2nBQJ0teDmPZHrOXL2N,spotify:track:15k2nBQJ0teDmPZHrOXL2N,Ordinary Life,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ,0.0275,0.537,0.587,0.0,0.0961,-7.486,0.0771,149.748,0.365,Ordinary Life:The Weeknd
2l7V3AuTxGuswKjGovaSEv,spotify:track:2l7V3AuTxGuswKjGovaSEv,LA PAURA DEL BUIO,0lAWpj5szCSwM4rUMHYmrr,Måneskin,spotify:artist:0lAWpj5szCSwM4rUMHYmrr,0.00537,0.376,0.846,8e-06,0.186,-4.126,0.0464,96.176,0.408,LA PAURA DEL BUIO:Måneskin
0aCaaMPm61Vb7AhxIobGld,spotify:track:0aCaaMPm61Vb7AhxIobGld,The Prologue - Live From Webster Hall,26VFTg2z8YR0cCuwLzESi2,Halsey,spotify:artist:26VFTg2z8YR0cCuwLzESi2,0.416,0.238,0.352,0.00359,0.522,-19.02,0.0611,80.168,0.0615,The Prologue - Live From Webster Hall:Halsey
1FfhUEZXqktRsZEkn9ZPz4,spotify:track:1FfhUEZXqktRsZEkn9ZPz4,Bring out Your Dead,16f8bHHqNwQWgqWMYyS9ij,Ye Banished Privateers,spotify:artist:16f8bHHqNwQWgqWMYyS9ij,0.061,0.458,0.947,2.01e-06,0.327,-4.694,0.257,78.091,0.549,Bring out Your Dead:Ye Banished Privateers
5G2c6FsfTzgYUzageCmfXY,spotify:track:5G2c6FsfTzgYUzageCmfXY,One Thing,4AK6F7OLvEQ5QYCBNiQWHq,One Direction,spotify:artist:4AK6F7OLvEQ5QYCBNiQWHq,0.00233,0.713,0.718,0.0,0.0838,-3.806,0.0278,126.999,0.656,One Thing:One Direction
4gBkCqlITvat2A3aYPtMqS,spotify:track:4gBkCqlITvat2A3aYPtMqS,sunburn,42FzVuyJH8YbkhzWSR2n8E,almost monday,spotify:artist:42FzVuyJH8YbkhzWSR2n8E,0.00372,0.691,0.742,0.0,0.495,-4.544,0.0321,111.98,0.788,sunburn:almost monday
2RJAKIw6nIkgZVsAIKhmqz,spotify:track:2RJAKIw6nIkgZVsAIKhmqz,In My Head,4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,spotify:artist:4MCBfE4596Uoi2O4DtmEMz,0.269,0.633,0.548,0.0,0.16,-5.634,0.0467,160.011,0.35,In My Head:Juice WRLD
5ww2BF9slyYgNOk37BlC4u,spotify:track:5ww2BF9slyYgNOk37BlC4u,La Bachata,0tmwSHipWxN12fsoLcFU3B,Manuel Turizo,spotify:artist:0tmwSHipWxN12fsoLcFU3B,0.583,0.835,0.679,1.98e-06,0.218,-5.329,0.0364,124.98,0.85,La Bachata:Manuel Turizo
4zN21mbAuaD0WqtmaTZZeP,spotify:track:4zN21mbAuaD0WqtmaTZZeP,Ferrari,43BxCL6t4c73BQnIJtry5v,James Hype,spotify:artist:43BxCL6t4c73BQnIJtry5v,0.0127,0.847,0.69,6e-05,0.0526,-7.877,0.0493,125.004,0.692,Ferrari:James Hype
59HjlYCeBsxdI0fcm3zglw,spotify:track:59HjlYCeBsxdI0fcm3zglw,Wildest Dreams,06HL4z0CvFAxyc27GXpf02,Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,0.0702,0.554,0.666,0.00593,0.106,-7.414,0.0747,140.056,0.472,Wildest Dreams:Taylor Swift
2e9EZ2V5QGGZPMJacO3y0Y,spotify:track:2e9EZ2V5QGGZPMJacO3y0Y,Grove St. Party (feat. Kebo Gotti),6f4XkbvYlXMH0QgVRzW0sM,Waka Flocka Flame,spotify:artist:6f4XkbvYlXMH0QgVRzW0sM,0.138,0.705,0.702,0.0,0.364,-4.783,0.108,140.059,0.771,Grove St. Party (feat. Kebo Gotti):Waka Flocka Flame
0JcgIOrlZ0CNUOPxyudnrK,spotify:track:0JcgIOrlZ0CNUOPxyudnrK,Handstand (with Doja Cat feat. Saweetie),6vXTefBL93Dj5IqAWq6OTv,French Montana,spotify:artist:6vXTefBL93Dj5IqAWq6OTv,0.0138,0.786,0.551,0.0,0.68,-5.789,0.243,174.995,0.354,Handstand (with Doja Cat feat. Saweetie):French Montana
7K9Z3yFNNLv5kwTjQYGjnu,spotify:track:7K9Z3yFNNLv5kwTjQYGjnu,#BrooklynBloodPop!,08ZqXO40nMrhBoGma4kls2,SyKo,spotify:artist:08ZqXO40nMrhBoGma4kls2,0.0164,0.691,0.814,0.0,0.366,-3.788,0.117,132.012,0.509,#BrooklynBloodPop!:SyKo
0ChpoNjXfJPjMvCIN6so6J,spotify:track:0ChpoNjXfJPjMvCIN6so6J,Memory,04RtvnUz0XrUbUZzOA8ZoW,Sugarcult,spotify:artist:04RtvnUz0XrUbUZzOA8ZoW,2.04e-05,0.449,0.864,0.0,0.108,-3.892,0.0352,167.154,0.713,Memory:Sugarcult
6EPWeH2irogFsZoGnWnWMZ,spotify:track:6EPWeH2irogFsZoGnWnWMZ,Tim Finnegan's Wake,4Mri3B9nenKx2GkvnMr8RD,The Tramps,spotify:artist:4Mri3B9nenKx2GkvnMr8RD,0.286,0.674,0.72,6.99e-06,0.188,-10.164,0.0455,113.876,0.901,Tim Finnegan's Wake:The Tramps
2L5a4ipbn3PX0RSnOagnbp,spotify:track:2L5a4ipbn3PX0RSnOagnbp,Oil Rig,0YC192cP3KPCRWx8zr8MfZ,Hans Zimmer,spotify:artist:0YC192cP3KPCRWx8zr8MfZ,0.2,0.498,0.941,0.885,0.153,-14.413,0.151,106.029,0.031,Oil Rig:Hans Zimmer
079mntueS2KWjxVqOHjG70,spotify:track:079mntueS2KWjxVqOHjG70,Flowers Need Rain,5TvdGhdmRObqOkU6eGfXb5,Preston Pablo,spotify:artist:5TvdGhdmRObqOkU6eGfXb5,0.029,0.655,0.539,0.0,0.17,-7.596,0.08,119.914,0.221,Flowers Need Rain:Preston Pablo
0FTfaxNtqgYbqPPcrWQ1IS,spotify:track:0FTfaxNtqgYbqPPcrWQ1IS,Kali Kali Zulfon Ke Phande Na Dalo,5HcunTidTUrOaf8V0iJcvl,Nusrat Fateh Ali Khan,spotify:artist:5HcunTidTUrOaf8V0iJcvl,0.664,0.436,0.674,0.0044,0.266,-12.834,0.0368,138.674,0.752,Kali Kali Zulfon Ke Phande Na Dalo:Nusrat Fateh Ali Khan
2S2od3hT7ceytw7d1pTRuE,spotify:track:2S2od3hT7ceytw7d1pTRuE,Again (feat. XXXTENTACION),55fhWPvDiMpLnE4ZzNXZyW,Noah Cyrus,spotify:artist:55fhWPvDiMpLnE4ZzNXZyW,0.188,0.664,0.738,5.75e-05,0.135,-4.095,0.0338,119.973,0.203,Again (feat. XXXTENTACION):Noah Cyrus
0AS63m1wHv9n4VVRizK6Hc,spotify:track:0AS63m1wHv9n4VVRizK6Hc,Mercy,7n2wHs1TKAczGzO7Dd2rGr,Shawn Mendes,spotify:artist:7n2wHs1TKAczGzO7Dd2rGr,0.125,0.555,0.662,0.0,0.111,-4.952,0.0827,148.128,0.356,Mercy:Shawn Mendes
0ASIqnVJvN1GmH1xEBdf2a,spotify:track:0ASIqnVJvN1GmH1xEBdf2a,Fly Out West,6FugQjLquBF4JzATRN70bR,Yot Club,spotify:artist:6FugQjLquBF4JzATRN70bR,0.417,0.499,0.666,0.461,0.0715,-15.61,0.0446,173.325,0.405,Fly Out West:Yot Club
2NsVF7wa0UrKCr1wsO4RE6,spotify:track:2NsVF7wa0UrKCr1wsO4RE6,Walima,31kkBLgNWnQtroXrsHmUxC,Tito Rinesi,spotify:artist:31kkBLgNWnQtroXrsHmUxC,0.00767,0.541,0.985,0.86,0.0661,-8.4,0.0963,182.075,0.575,Walima:Tito Rinesi
2g8HN35AnVGIk7B8yMucww,spotify:track:2g8HN35AnVGIk7B8yMucww,Big Poppa - 2005 Remaster,5me0Irg2ANcsgc93uaYrpb,The Notorious B.I.G.,spotify:artist:5me0Irg2ANcsgc93uaYrpb,0.43,0.78,0.575,0.0,0.143,-7.247,0.273,84.492,0.773,Big Poppa - 2005 Remaster:The Notorious B.I.G.
2GzlTbrFF2V6MwRDfBnYhf,spotify:track:2GzlTbrFF2V6MwRDfBnYhf,feel good inc. (feat. Mateus Asato),3GYvf7puxwkr51EYoD9E7D,renforshort,spotify:artist:3GYvf7puxwkr51EYoD9E7D,0.148,0.73,0.545,5.53e-05,0.191,-6.031,0.0378,135.009,0.771,feel good inc. (feat. Mateus Asato):renforshort
5jQI2r1RdgtuT8S3iG8zFC,spotify:track:5jQI2r1RdgtuT8S3iG8zFC,Lavender Haze,06HL4z0CvFAxyc27GXpf02,Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,0.258,0.733,0.436,0.000573,0.157,-10.489,0.08,96.985,0.0976,Lavender Haze:Taylor Swift
3yfqSUWxFvZELEM4PmlwIR,spotify:track:3yfqSUWxFvZELEM4PmlwIR,The Real Slim Shady,7dGJo4pcD2V6oG8kP0tJRR,Eminem,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,0.0302,0.949,0.661,0.0,0.0454,-4.244,0.0572,104.504,0.76,The Real Slim Shady:Eminem
1xzBco0xcoJEDXktl7Jxrr,spotify:track:1xzBco0xcoJEDXktl7Jxrr,Mo Bamba,2RDOrhPqAM4jzTRCEb19qX,Sheck Wes,spotify:artist:2RDOrhPqAM4jzTRCEb19qX,0.194,0.729,0.625,0.00986,0.248,-5.266,0.0315,146.034,0.261,Mo Bamba:Sheck Wes
5EBCRL7xDZztH4WV5RL5N4,spotify:track:5EBCRL7xDZztH4WV5RL5N4,Come Thru,3PbkSdpJnYRF18jau74b7R,Abdullah Siddiqui,spotify:artist:3PbkSdpJnYRF18jau74b7R,0.608,0.672,0.441,0.0,0.108,-9.388,0.0749,146.023,0.46,Come Thru:Abdullah Siddiqui
