id,track_uri,track_name,artist_id,artist_name,artist_uri,genres_albums,key
0NTMtAO2BV4tnGvw9EgBVq,spotify:track:0NTMtAO2BV4tnGvw9EgBVq,Bitch Better Have My Money,5pKCCKE2ajJHZ9KAiaK11H,Rihanna,spotify:artist:5pKCCKE2ajJHZ9KAiaK11H,"['barbadian pop', 'pop', 'urban contemporary']",Bitch Better Have My Money:Rihanna
3ZqqHOM10rD7y3G6bxDXTv,spotify:track:3ZqqHOM10rD7y3G6bxDXTv,Just A Notion,0LcJLqbBmaGUft1e9Mm8HV,ABBA,spotify:artist:0LcJLqbBmaGUft1e9Mm8HV,"['europop', 'swedish pop']",Just A Notion:ABBA
5P9gtOtId7RoyakIvlPGwM,spotify:track:5P9gtOtId7RoyakIvlPGwM,Neray Neray Vas,1Z6C3R1dyF4aTvBofGXGfp,Soch the Band,spotify:artist:1Z6C3R1dyF4aTvBofGXGfp,['pakistani pop'],Neray Neray Vas:Soch the Band
1Agl3YCXpBcPspuXobCB2d,spotify:track:1Agl3YCXpBcPspuXobCB2d,2 AM,0vRvGUQVUjytro0xpb26bs,Arizona Zervas,spotify:artist:0vRvGUQVUjytro0xpb26bs,"['pop', 'pop rap', 'rhode island rap', 'viral rap']",2 AM:Arizona Zervas
4NTnsmgHxlu92IlJqFwvoz,spotify:track:4NTnsmgHxlu92IlJqFwvoz,Around the World,4tZwfgrHOc3mvqYlEYSvVi,Daft Punk,spotify:artist:4tZwfgrHOc3mvqYlEYSvVi,"['electro', 'filter house']",Around the World:Daft Punk
5WTxbyWTpoqhdxEN2szOnl,spotify:track:5WTxbyWTpoqhdxEN2szOnl,Everybody (Backstreet's Back) - Extended Version,5rSXSAkZ67PYJSvpUpkOr7,Backstreet Boys,spotify:artist:5rSXSAkZ67PYJSvpUpkOr7,"['boy band', 'dance pop']",Everybody (Backstreet's Back) - Extended Version:Backstreet Boys
4YPHrO0jB8nJCrcSckSwie,spotify:track:4YPHrO0jB8nJCrcSckSwie,Trials,76M2Ekj8bG8W7X2nbx2CpF,NGHTMRE,spotify:artist:76M2Ekj8bG8W7X2nbx2CpF,"['bass trap', 'brostep', 'edm', 'electro house', 'electronic trap', 'pop dance']",Trials:NGHTMRE
7pqZZcz4K6Oitb9G8hXJUG,spotify:track:7pqZZcz4K6Oitb9G8hXJUG,Start a War,1p9Lr8nFJ21Jej6dwMLngp,Klergy,spotify:artist:1p9Lr8nFJ21Jej6dwMLngp,['bossbeat'],Start a War:Klergy
4ccM2xBxicGigjLqt6A0YY,spotify:track:4ccM2xBxicGigjLqt6A0YY,Accidentally In Love,0vEsuISMWAKNctLlUAhSZC,Counting Crows,spotify:artist:0vEsuISMWAKNctLlUAhSZC,"['alternative rock', 'neo mellow', 'pop rock', 'rock']",Accidentally In Love:Counting Crows
2T3wYgwbqMkI9kk8cFNTFj,spotify:track:2T3wYgwbqMkI9kk8cFNTFj,Muskurahat,4YRxDV8wJFPHPTeXepOstw,Arijit Singh,spotify:artist:4YRxDV8wJFPHPTeXepOstw,"['desi pop', 'filmi', 'modern bollywood']",Muskurahat:Arijit Singh
4iy19ZQuXjr2BmGAXt1XyN,spotify:track:4iy19ZQuXjr2BmGAXt1XyN,Mångata,2w0J6UmL0Unhj5yqE7rlfp,Gobi Desert Collective,spotify:artist:2w0J6UmL0Unhj5yqE7rlfp,[],Mångata:Gobi Desert Collective
2DpJ9T2RVRanZcYFHKOAfA,spotify:track:2DpJ9T2RVRanZcYFHKOAfA,Put Your Head on My Shoulder,7ceUfdWq2t5nbatS6ollHh,Paul Anka,spotify:artist:7ceUfdWq2t5nbatS6ollHh,"['adult standards', 'canadian pop', 'easy listening', 'lounge', 'rock-and-roll']",Put Your Head on My Shoulder:Paul Anka
3px2rAPu74ltbkf9eZsZ8h,spotify:track:3px2rAPu74ltbkf9eZsZ8h,Emperor's New Clothes,20JZFwl6HVl6yg8a4H3ZqK,Panic! At The Disco,spotify:artist:20JZFwl6HVl6yg8a4H3ZqK,['modern rock'],Emperor's New Clothes:Panic! At The Disco
3oHkMCVJyOcjg5FhfLc2Rq,spotify:track:3oHkMCVJyOcjg5FhfLc2Rq,"A$AP Forever REMIX (feat. Moby, T.I. & Kid Cudi)",13ubrt8QOOCPljQ2FL1Kca,A$AP Rocky,spotify:artist:13ubrt8QOOCPljQ2FL1Kca,"['east coast hip hop', 'hip hop', 'rap', 'trap']","A$AP Forever REMIX (feat. Moby, T.I. & Kid Cudi):A$AP Rocky"
1FMHNVeJ9s1x1l1WlaRs2I,spotify:track:1FMHNVeJ9s1x1l1WlaRs2I,It Ends Tonight,3vAaWhdBR38Q02ohXqaNHT,The All-American Rejects,spotify:artist:3vAaWhdBR38Q02ohXqaNHT,"['modern rock', 'neo mellow', 'pop punk', 'pop rock']",It Ends Tonight:The All-American Rejects
1EJIcDYXwSqipW5dFe4uJz,spotify:track:1EJIcDYXwSqipW5dFe4uJz,EVERY CHANCE I GET (feat. Lil Baby & Lil Durk),0QHgL1lAIqAw0HtD7YldmP,DJ Khaled,spotify:artist:0QHgL1lAIqAw0HtD7YldmP,"['hip hop', 'miami hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",EVERY CHANCE I GET (feat. Lil Baby & Lil Durk):DJ Khaled
50WeOnXhM1H7AZEeIDoWfZ,spotify:track:50WeOnXhM1H7AZEeIDoWfZ,Show Yourself,73Np75Wv2tju61Eo9Zw4IR,Idina Menzel,spotify:artist:73Np75Wv2tju61Eo9Zw4IR,"['hollywood', 'show tunes']",Show Yourself:Idina Menzel
14gkWVFMwdxBMyqBw1wmIg,spotify:track:14gkWVFMwdxBMyqBw1wmIg,safety net (feat. Ty Dolla $ign),66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,spotify:artist:66CXWjxzNUsdJxJ2JdwvnR,"['dance pop', 'pop']",safety net (feat. Ty Dolla $ign):Ariana Grande
0qZHExn6HSEYFddrazfZLg,spotify:track:0qZHExn6HSEYFddrazfZLg,Yaad Na Aaye,1dqPqXbxxYtCtLbKeAN2Ss,Akull,spotify:artist:1dqPqXbxxYtCtLbKeAN2Ss,"['desi hip hop', 'desi pop', 'punjabi pop']",Yaad Na Aaye:Akull
,"Tum Dil Ki Dhadkan Mein (From ""Dhadkan"")",Abhijeet,,,,,
23rdcrD0Eky4vYn2TZidxJ,spotify:track:23rdcrD0Eky4vYn2TZidxJ,Runaway,1WgXqy2Dd70QQOU7Ay074N,AURORA,spotify:artist:1WgXqy2Dd70QQOU7Ay074N,"['art pop', 'norwegian pop']",Runaway:AURORA
2axUpfRiluw1Ou3FLZ1psA,spotify:track:2axUpfRiluw1Ou3FLZ1psA,Tumhen Dillagi,5HcunTidTUrOaf8V0iJcvl,Nusrat Fateh Ali Khan,spotify:artist:5HcunTidTUrOaf8V0iJcvl,"['indian fusion', 'pakistani folk', 'qawwali', 'sufi', 'world']",Tumhen Dillagi:Nusrat Fateh Ali Khan
1GCbc1vpkZA2zhjsSFhmHT,spotify:track:1GCbc1vpkZA2zhjsSFhmHT,Fuck You,13saZpZnCDWOI9D4IJhp1f,Lily Allen,spotify:artist:13saZpZnCDWOI9D4IJhp1f,"['dance pop', 'pop']",Fuck You:Lily Allen
,30-Latin American Folklore: Unbreakable,Myths and Legends,,,,,
1hju1lzW1cq8ua9YuhGi8k,spotify:track:1hju1lzW1cq8ua9YuhGi8k,Tere Bin - Hum Kahan Ke Sachay Thy OST,6v5vYOydZ5MrA2qr6e4Lkc,Azaan Sami Khan,spotify:artist:6v5vYOydZ5MrA2qr6e4Lkc,['pakistani pop'],Tere Bin - Hum Kahan Ke Sachay Thy OST:Azaan Sami Khan
75lcPkAkUsKWHGBlGM476R,spotify:track:75lcPkAkUsKWHGBlGM476R,1400 / 999 Freestyle,6Xgp2XMz1fhVYe7i6yNAax,Trippie Redd,spotify:artist:6Xgp2XMz1fhVYe7i6yNAax,"['melodic rap', 'rap', 'trap']",1400 / 999 Freestyle:Trippie Redd
72Z17vmmeQKAg8bptWvpVG,spotify:track:72Z17vmmeQKAg8bptWvpVG,Space Oddity - 2015 Remaster,0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,spotify:artist:0oSGxfWSnnOXhD2fKuz2Gy,"['art rock', 'classic rock', 'glam rock', 'permanent wave', 'rock']",Space Oddity - 2015 Remaster:David Bowie
78oipuluzODmu9R1vlSL04,spotify:track:78oipuluzODmu9R1vlSL04,Bhar Do Jholi Meri,0sbtGmW8r5bxfXzla8a7eI,Sabri Brothers & Nusrat Fateh Ali Khan,spotify:artist:0sbtGmW8r5bxfXzla8a7eI,"['pakistani folk', 'qawwali', 'sufi']",Bhar Do Jholi Meri:Sabri Brothers & Nusrat Fateh Ali Khan
,57-Japanese Fairy Tales: Faithful,Myths and Legends,,,,,
7zQirOExB0VR8yWUOqYeio,spotify:track:7zQirOExB0VR8yWUOqYeio,DOLLA SIGN SLIME (feat. Megan Thee Stallion),7jVv8c5Fj3E9VhNjxT4snq,Lil Nas X,spotify:artist:7jVv8c5Fj3E9VhNjxT4snq,"['lgbtq+ hip hop', 'pop']",DOLLA SIGN SLIME (feat. Megan Thee Stallion):Lil Nas X
11kDth1aKUEUMq9r1pqyds,spotify:track:11kDth1aKUEUMq9r1pqyds,5% TINT,0Y5tJX1MQlPlqiwlOH1tJY,Travis Scott,spotify:artist:0Y5tJX1MQlPlqiwlOH1tJY,"['rap', 'slap house']",5% TINT:Travis Scott
0MMyJUC3WNnFS1lit5pTjk,spotify:track:0MMyJUC3WNnFS1lit5pTjk,"jealousy, jealousy",1McMsnEElThX1knmY4oliG,Olivia Rodrigo,spotify:artist:1McMsnEElThX1knmY4oliG,['pop'],"jealousy, jealousy:Olivia Rodrigo"
2meHtZ7N97pJfvTL4hYtfv,spotify:track:2meHtZ7N97pJfvTL4hYtfv,Insane,246dkjvS1zLTtiykXe5h60,Post Malone,spotify:artist:246dkjvS1zLTtiykXe5h60,"['dfw rap', 'melodic rap', 'rap']",Insane:Post Malone
3NVIEjLyQjAMGS36DJzSyt,spotify:track:3NVIEjLyQjAMGS36DJzSyt,Slip,3k4Tgw8lb1CtDAiErniQu1,JPOLND,spotify:artist:3k4Tgw8lb1CtDAiErniQu1,['asbury park indie'],Slip:JPOLND
34chhNX59Wo9HMFCsI3K8Y,spotify:track:34chhNX59Wo9HMFCsI3K8Y,Memory,3oSJ7TBVCWMDMiYjXNiCKE,Kane Brown,spotify:artist:3oSJ7TBVCWMDMiYjXNiCKE,"['black americana', 'contemporary country', 'country', 'country road']",Memory:Kane Brown
6Y46tOTRhkBamosyuWa6YX,spotify:track:6Y46tOTRhkBamosyuWa6YX,LA FAMA,7ltDVBr6mKbRvohxheJ9h1,ROSALÍA,spotify:artist:7ltDVBr6mKbRvohxheJ9h1,['r&b en espanol'],LA FAMA:ROSALÍA
0b6wdul3A5sQNpIOv03OxP,spotify:track:0b6wdul3A5sQNpIOv03OxP,Ocean Drive,61lyPtntblHJvA7FMMhi7E,Duke Dumont,spotify:artist:61lyPtntblHJvA7FMMhi7E,"['dance pop', 'destroy techno', 'edm', 'electro house', 'house', 'pop dance', 'progressive house', 'tropical house', 'uk dance']",Ocean Drive:Duke Dumont
45ROR8UMn60YEVQnDy0uVF,spotify:track:45ROR8UMn60YEVQnDy0uVF,Juliet,2hR4h1Cao2ueuI7Cx9c7V8,Cavetown,spotify:artist:2hR4h1Cao2ueuI7Cx9c7V8,"['bedroom pop', 'indie pop']",Juliet:Cavetown
7fZBQnc0zXwVybgCIrQQil,spotify:track:7fZBQnc0zXwVybgCIrQQil,Belly Dancer,5rGrDvrLOV2VV8SCFVGWlj,Imanbek,spotify:artist:5rGrDvrLOV2VV8SCFVGWlj,"['covertronica', 'dance pop', 'edm', 'electro house', 'pop dance', 'slap house', 'tropical house']",Belly Dancer:Imanbek
,162-47 Ronin: Wanderers,Myths and Legends,,,,,
2mhpmyw6jvbmXGFd44csng,spotify:track:2mhpmyw6jvbmXGFd44csng,Breaking my heart,1PjJ4dEbt9ZfhZmsZoEKph,Vitek,spotify:artist:1PjJ4dEbt9ZfhZmsZoEKph,[],Breaking my heart:Vitek
0Nt3UdaA4KrHEUSNwq9nCI,spotify:track:0Nt3UdaA4KrHEUSNwq9nCI,Feel A Way,3Y7RZ31TRPVadSFVy1o8os,H.E.R.,spotify:artist:3Y7RZ31TRPVadSFVy1o8os,"['pop', 'r&b']",Feel A Way:H.E.R.
25nzKGDiua1lE9Qo5V19GL,spotify:track:25nzKGDiua1lE9Qo5V19GL,Young Blood,0oeUpvxWsC8bWS6SnpU8b9,The Naked And Famous,spotify:artist:0oeUpvxWsC8bWS6SnpU8b9,"['alternative dance', 'auckland indie', 'electropop', 'indie rock', 'indietronica', 'kiwi rock', 'metropopolis', 'modern rock', 'shimmer pop']",Young Blood:The Naked And Famous
,111-Thumbelina: Sweet Summer Child,Myths and Legends,,,,,
598rXjOX56aaFLB4fdzjeP,spotify:track:598rXjOX56aaFLB4fdzjeP,Alors On Danse,5NChOzODHzPYNB4iho8Zcy,Joongle,spotify:artist:5NChOzODHzPYNB4iho8Zcy,[],Alors On Danse:Joongle
5GQBgEjXROsHqjhdGY2w3y,spotify:track:5GQBgEjXROsHqjhdGY2w3y,Leela,6gWwKC0laX7pTPjNgrwvQR,Meesha Shafi,spotify:artist:6gWwKC0laX7pTPjNgrwvQR,"['classic pakistani pop', 'pakistani pop', 'sufi']",Leela:Meesha Shafi
1Xi84slp6FryDSCbzq4UCD,spotify:track:1Xi84slp6FryDSCbzq4UCD,Arcade,3klZnJvYGIbWritVwQD434,Duncan Laurence,spotify:artist:3klZnJvYGIbWritVwQD434,['dutch pop'],Arcade:Duncan Laurence
147gCksvDRmjG1pO51ZCcf,spotify:track:147gCksvDRmjG1pO51ZCcf,"Twinkle, Twinkle, Little Star",5bdLiUDd0rIMAkT1y6zLaE,Adelmar Borrego,spotify:artist:5bdLiUDd0rIMAkT1y6zLaE,"['calming instrumental', 'instrumental lullaby']","Twinkle, Twinkle, Little Star:Adelmar Borrego"
0Xek5rqai2jcOWCYWJfVCF,spotify:track:0Xek5rqai2jcOWCYWJfVCF,Enemies (feat. DaBaby),246dkjvS1zLTtiykXe5h60,Post Malone,spotify:artist:246dkjvS1zLTtiykXe5h60,"['dfw rap', 'melodic rap', 'rap']",Enemies (feat. DaBaby):Post Malone
5LuVOe2vq807QudlBnXoXg,spotify:track:5LuVOe2vq807QudlBnXoXg,You’re Mines Still (feat. Drake),3KNIG74xSTc3dj0TRy7pGX,Yung Bleu,spotify:artist:3KNIG74xSTc3dj0TRy7pGX,"['alabama rap', 'pop rap', 'r&b', 'rap', 'trap']",You’re Mines Still (feat. Drake):Yung Bleu
,"9-Dogs and Wolves: Generations (Fenrir, The Black Dog, Dog King of Denmark, Gelert)",Myths and Legends,,,,,
4FyesJzVpA39hbYvcseO2d,spotify:track:4FyesJzVpA39hbYvcseO2d,Just Wanna Rock,4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert,spotify:artist:4O15NlyKLIASxsJ0PrXPfz,"['melodic rap', 'philly rap', 'rap', 'trap']",Just Wanna Rock:Lil Uzi Vert
77mT8LF6gDOLZNOjUhmwfV,spotify:track:77mT8LF6gDOLZNOjUhmwfV,"Wicked Game - Live at Killkenny Arts Festival, Ireland/2011",7FDlvgcodNfC0IBdWevl4u,James Vincent McMorrow,spotify:artist:7FDlvgcodNfC0IBdWevl4u,"['indie folk', 'irish singer-songwriter', 'neo mellow']","Wicked Game - Live at Killkenny Arts Festival, Ireland/2011:James Vincent McMorrow"
5FM2QNQNHT3mKrjMZdJ8Xb,spotify:track:5FM2QNQNHT3mKrjMZdJ8Xb,La Despedida,5sUrlPAHlS9NEirDB8SEbF,Alejandro Sanz,spotify:artist:5sUrlPAHlS9NEirDB8SEbF,"['cantautor', 'latin arena pop', 'latin pop', 'mexican pop', 'rock en espanol', 'spanish pop']",La Despedida:Alejandro Sanz
6d0wEqM0jJTNv1asKflGGi,spotify:track:6d0wEqM0jJTNv1asKflGGi,Take Me to Church - Live From Spotify London,2FXC3k01G6Gw61bmprjgqS,Hozier,spotify:artist:2FXC3k01G6Gw61bmprjgqS,"['irish singer-songwriter', 'pop']",Take Me to Church - Live From Spotify London:Hozier
4CGGIk81BvfCZiscwFP6t0,spotify:track:4CGGIk81BvfCZiscwFP6t0,Sex,7DMveApC7UnC2NPfPvlHSU,Cheat Codes,spotify:artist:7DMveApC7UnC2NPfPvlHSU,"['dance pop', 'edm', 'electro house', 'electropop', 'pop', 'pop dance', 'pop edm', 'post-teen pop', 'tropical house']",Sex:Cheat Codes
6tSPMMj1ls3rRoH3dzffKg,spotify:track:6tSPMMj1ls3rRoH3dzffKg,Come Around - Mellowdy Remix,3Wb1mXnd1hXkGwys5m54YC,CARSTN,spotify:artist:3Wb1mXnd1hXkGwys5m54YC,['tropical house'],Come Around - Mellowdy Remix:CARSTN
4bV5sf2B4hWBBd5HQ8S7KB,spotify:track:4bV5sf2B4hWBBd5HQ8S7KB,Nobody Like U,7jLpPyJ5gQxCvwiBsUfFu6,4*TOWN (From Disney and Pixar’s Turning Red),spotify:artist:7jLpPyJ5gQxCvwiBsUfFu6,['movie tunes'],Nobody Like U:4*TOWN (From Disney and Pixar’s Turning Red)
6pdyvJQkPkwo2WoDH7tFHO,spotify:track:6pdyvJQkPkwo2WoDH7tFHO,Killshot - Slowed + Reverb,1oPRcJUkloHaRLYx0olBLJ,Magdalena Bay,spotify:artist:1oPRcJUkloHaRLYx0olBLJ,"['art pop', 'electropop', 'escape room', 'la pop', 'pop']",Killshot - Slowed + Reverb:Magdalena Bay
0JM8Y4Bncf1g2bh74PcJtN,spotify:track:0JM8Y4Bncf1g2bh74PcJtN,Kaghazi,2DtZwsXs6iF0xOAF17ziBP,Poor Rich Boy,spotify:artist:2DtZwsXs6iF0xOAF17ziBP,"['pakistani indie', 'pakistani pop']",Kaghazi:Poor Rich Boy
6Nit8zUQiZ53JfkLgoID6h,spotify:track:6Nit8zUQiZ53JfkLgoID6h,Head High,2P5sC9cVZDToPxyomzF1UH,Joey Bada$$,spotify:artist:2P5sC9cVZDToPxyomzF1UH,"['conscious hip hop', 'hip hop', 'rap', 'underground hip hop']",Head High:Joey Bada$$
0RW1UL8w8rjQkaIaljaFc5,spotify:track:0RW1UL8w8rjQkaIaljaFc5,Photo ID (with Dominic Fike),0NB5HROxc8dDBXpkIi1v3d,Remi Wolf,spotify:artist:0NB5HROxc8dDBXpkIi1v3d,"['indie pop', 'indie r&b', 'modern alternative pop', 'pop']",Photo ID (with Dominic Fike):Remi Wolf
3ZFTkvIE7kyPt6Nu3PEa7V,spotify:track:3ZFTkvIE7kyPt6Nu3PEa7V,Hips Don't Lie (feat. Wyclef Jean),0EmeFodog0BfCgMzAIvKQp,Shakira,spotify:artist:0EmeFodog0BfCgMzAIvKQp,"['colombian pop', 'dance pop', 'latin pop']",Hips Don't Lie (feat. Wyclef Jean):Shakira
22q5fn8ImpbbOOI9dkpztE,spotify:track:22q5fn8ImpbbOOI9dkpztE,Khula Hai Maikhana - Remix,5HcunTidTUrOaf8V0iJcvl,Nusrat Fateh Ali Khan,spotify:artist:5HcunTidTUrOaf8V0iJcvl,"['indian fusion', 'pakistani folk', 'qawwali', 'sufi', 'world']",Khula Hai Maikhana - Remix:Nusrat Fateh Ali Khan
33AEwEsU07yG0o7TuW95o8,spotify:track:33AEwEsU07yG0o7TuW95o8,Sarphira,5z64uWhlp31wS6DysFX99p,Udbhav,spotify:artist:5z64uWhlp31wS6DysFX99p,"['desi hip hop', 'indian indie', 'new delhi indie']",Sarphira:Udbhav
62C8Bd6EgEOofLZ1COjF3n,spotify:track:62C8Bd6EgEOofLZ1COjF3n,striptease,53k2km8u55n9YaJJB7scjX,carwash,spotify:artist:53k2km8u55n9YaJJB7scjX,['indie pop'],striptease:carwash
,Can't Help Falling In Love,Kina Grannis,,,,,
2QACCmKVClu32zGri1hEGj,spotify:track:2QACCmKVClu32zGri1hEGj,Dasht-E-Tanhai,6gWwKC0laX7pTPjNgrwvQR,Meesha Shafi,spotify:artist:6gWwKC0laX7pTPjNgrwvQR,"['classic pakistani pop', 'pakistani pop', 'sufi']",Dasht-E-Tanhai:Meesha Shafi
